text,label
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Pyongyang,,Weldon's,delegation,also,met,Choe,Thae,Bok,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",19
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Iraq,,with,the,U.S.,removing,Saddam,Hussein,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",13
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Roh,spoke,after,meeting,the,U.S.,lawmakers,and,Wolfowitz,,who,also,arrived,in,Seoul,<pad>,<pad>,<pad>,<pad>,<pad>",19
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,who,also,arrived,in,Seoul,on,Sunday,for,a,two-day,visit,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,meetings,with,South,Korean,officials,,Wolfowitz,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",19
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,conflict,on,the,peninsula,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,a,senior,U.S.,congressman,said,Monday,after,returning,from,a,trip,to,the,communist,state,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,a,senior,U.S.,congressman,said,Monday,after,returning,from,a,trip,to,the,communist,state,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Sunday,to,brief,South,Korean,officials,on,their,Northern,trip,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,that,visited,Pyongyang,for,three,days,ending,Sunday,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,their,visit,to,Pyongyang,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,U.S.,officials,following,talks,in,Beijing,in,April,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",19
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,North,Korea,claimed,during,a,pause,in,the,formal,talks,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",19
"that,North,Korean,Vice,Foreign,Minister,Kim,Kye,Gwan,repeated,that,claim,during,a,dinner,meeting,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",19
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,They,flew,to,Seoul,on,Sunday,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Washington,of,planing,to,invade,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,South,Africa's,Supreme,Court,of,Appeal,ruled,Tuesday,against,a,state,request,to,retry,the,head,of,apartheid's,germ,warfare,program,,once,accused,of,plotting,to,poison,Nelson,Mandela",33
"<pad>,<pad>,<pad>,the,head,of,apartheid's,germ,warfare,program,,once,accused,of,plotting,to,poison,Nelson,Mandela,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",9
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Wouter,Basson,was,acquitted,in,April,2002,on,46,charges,,ranging,from,murder,and,drug,trafficking,to,fraud,and",0
"highest,appeals,court,in,the,country,,means,that,Basson,cannot,be,tried,again,and,his,acquittal,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",0
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Wouter,Basson,was,acquitted,in,April,2002,on,46,charges,,ranging,from,murder,and,drug,trafficking,to,fraud,and,theft,<pad>,<pad>,<pad>,<pad>,<pad>",5
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,South,Africa's,former,apartheid,regime's,biochemical,efforts,aimed,at,destroying,its,opponents,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",9
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Basson,cannot,be,tried,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",33
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,The,state's,appeal,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",1
"<pad>,<pad>,<pad>,<pad>,<pad>,the,judge,refusing,to,recuse,himself,during,Basson's,2,1/2-year,trial,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",33
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,trial,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",33
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,deadly,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",9
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Basson,was,accused,of,directing,South,Africa's,former,apartheid,regime's,biochemical,efforts,aimed,at,destroying,its,opponents,<pad>",5
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,They,poisoned,opponents,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,He,had,also,been,accused,of,siphoning,millions,of,dollars,from,Project,Coast,to,finance,a,lavish,,globe-trotting,lifestyle,and",5
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Seven,people,convicted,last,week,in,Vietnam's,biggest-ever,criminal,trial,,including,two,former,senior,government,officials,,have,requested",6
"week,in,Vietnam's,biggest-ever,criminal,trial,,including,two,former,senior,government,officials,,have,requested,an,appeal,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",1
"radio,director,Tran,Mai,Hanh,and,former,vice,national,chief,prosecutor,Pham,Sy,Chien,,both,convicted,of,receiving,bribes,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",6
"``godfather'',of,organized,crime,,Truong,Van,Cam,_,better,known,as,Nam,Cam,_,was,convicted,of,seven,crimes,,including,murder,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",6
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,He,was,sentenced,to,face,a,firing,squad,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",26
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,he,also,plans,to,appeal,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",1
"<pad>,<pad>,Hanh,,also,a,former,member,of,the,powerful,Communist,Party,Central,Committee,,was,convicted,of,receiving,US$8,500,in,bribes,from,Nam,Cam's,family,to,secure,the,crime,boss',early",6
"Hanh,,also,a,former,member,of,the,powerful,Communist,Party,Central,Committee,,was,convicted,of,receiving,US$8,500,in,bribes,from,Nam,Cam's,family,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",30
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Hanh,was,sentenced,to,10,years,in,jail,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",26
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Chien,was,convicted,of,receiving,a,stereo,set,worth,27,million,dong,(US$1,750),from,Nam,Cam's,family,<pad>",6
"of,receiving,a,stereo,set,worth,27,million,dong,(US$1,750),from,Nam,Cam's,family,and,sentenced,to,six,years,in,jail,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",26
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Five,other,people,who,were,sentenced,up,to,five,years,in,jail,for,crimes,such,as,gambling,and,receiving,bribes,<pad>",26
"five,years,in,jail,for,crimes,such,as,gambling,and,receiving,bribes,have,also,filed,appeals,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",1
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,All,but,five,were,convicted,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",6
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,One,defendant,was,acquitted,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",0
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,the,crime,boss',early,release,from,labor,camp,in,1990s,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",25
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Seven,people,convicted,last,week,in,Vietnam's,biggest-ever,criminal,trial,,including,two,former,senior,government,officials,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",33
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,trial,by,a,Ho,Chi,Minh,City,court,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",33
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,155,defendants,stood,trial,during,the,three,months,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",33
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,the,convicted,have,15,days,to,appeal,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",1
"A,rocket,holding,the,first,of,two,Mars,rovers,blasted,off,Tuesday,on,a,seven-month,voyage,to,the,red,planet,where,the,golf-cart-sized,vehicles,will,search,for,evidence,that,there,was",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,launch,by,two,days,,and,launch,officials,contended,with,a,last-minute,communications,glitch,between,stations,that",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,The,rover,named,Spirit,lifted,off,from,the,Cape,Canaveral,Air,Force,Station,aboard,a,Boeing,Delta,II,rocket,at",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,both,are,expected,to,arrive,at,Mars,in,January,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,The,rovers',landing,sites,,on,opposite,sides,of,the,planet,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,February,when,the,space,shuttle,Columbia,disintegrated,over,Texas,,killing,all,seven,crew,members,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",9
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,The,second,rover,,named,Opportunity,,will,be,launched,later,this,month,,and,both,are,expected,to,arrive,at,Mars,in,January,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,NASA,revamped,its,Mars,program,after,the,failure,of,two,unmanned,missions,to,Mars,four,years,ago,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Ocalan,was,moved,by,the,government,to,its,embassy,compound,in,Kenya,,where,he,was,captured,by,Turkish",32
"<pad>,<pad>,<pad>,Naxakis,and,two,of,Ocalan's,Kurdish,associates,are,being,tried,on,criminal,charges,of,endangering,national,security,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",5
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,he,had,been,trying,to,get,Ocalan,to,The,Netherlands,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Naxakis,and,two,of,Ocalan's,Kurdish,associates,are,being,tried,on,criminal,charges,of,endangering,national,security,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",33
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Ocalan,,being,tried,in,absentia,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",33
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Ocalan,,being,tried,in,absentia,,was,indicted,for,entering,the,country,illegally,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",5
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,leader,of,the,Kurdistan,Workers,Party,,or,PKK,,is,serving,a,life,sentence,in,Turkey,for,leading,a,15-year,insurgency,against,the,country,that,left",2
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,He,is,being,tried,in,Greece,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",33
"<pad>,<pad>,Ocalan,,leader,of,the,Kurdistan,Workers,Party,,or,PKK,,is,serving,a,life,sentence,in,Turkey,for,leading,a,15-year,insurgency,against,the,country,that,left,37,000,people,dead",26
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,37,000,people,dead,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",9
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,13,people,on,trial,for,bringing,the,fugitive,guerrilla,leader,to,Greece,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",33
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Ocalan,,being,tried,in,absentia,,was,indicted,for,entering,the,country,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,13,people,on,trial,for,bringing,the,fugitive,guerrilla,leader,to,Greece,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,a,city,can,cause,large,civilian,casualties,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",9
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,bombing,in,a,city,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,war,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,U.S.,assault,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,punched,through,severely,depleted,Republican,Guard,divisions,that,formed,Baghdad's,outer,defensive,ring,,U.S.,Army,and",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,rush,into,the,city,of,5,million,where,Hussein's,regime,has,gathered,its,most-trusted,forces,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,We,are,not,expecting,to,drive,into,Baghdad,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,street,urban,fighting,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,fighting,,they,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,fight,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,thousands,of,troops,could,rush,into,the,city,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,4th,Mechanized,Infantry,Division,,which,will,soon,start,moving,north,from,Kuwait,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Thousands,of,refugees,have,fled,the,city,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,raids,on,military,and,Baath,Party,sites,in,the,city,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,the,U.S.,can,parse,out,the,key,regime,centers,of,power,in,Baghdad,and,attack,them,without,having,to,fight,into,the,city,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"out,the,key,regime,centers,of,power,in,Baghdad,and,attack,them,without,having,to,fight,into,the,city,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,war,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,battle,in,Baghdad,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Baghdad,because,such,fighting,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Baghdad,because,such,fighting,could,cause,heavy,U.S.,casualties,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",17
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,losses,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",17
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,two,guard,divisions,have,apparently,been,smashed,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,The,Republican,Guard,has,taken,a,massive,hammering,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,The,Iraqis,still,haven't,used,chemical,weapons,,even,though,many,experts,feared,such,attacks,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,assault,,analysts,expect,the,United,States,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Bush,invaded,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,casualties,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",9
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,mount,small,probing,patrols,into,the,city,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,assault,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,U.S.,forces,seriously,degrade,Iraq's,half-dozen,Republican,Guard,divisions,before,that,final,battle,,and,only,have,to,face,perhaps,30,000,Special,Republican,Guard,,fedayeen,,and,related,personnel,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Philadelphia's,top,choice,to,replace,Larry,Brown,,who,resigned,last,week,as,coach,and,was,introduced,Monday,as,the,coach,of,the,Detroit,Pistons",13
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,who,resigned,last,week,as,coach,and,was,introduced,Monday,as,the,coach,of,the,Detroit,Pistons,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",28
